epoch,acc,loss,val_acc,val_loss
0,0.6069321632385254,0.6844668388366699,0.6362297534942627,0.6813123822212219
1,0.6261062026023865,0.674795389175415,0.6362297534942627,0.6661117672920227
2,0.6261062026023865,0.666791558265686,0.6362297534942627,0.6547819375991821
3,0.6261062026023865,0.6504844427108765,0.6362297534942627,0.6431826949119568
4,0.6261062026023865,0.632502555847168,0.6362297534942627,0.6275447607040405
5,0.6261062026023865,0.6338759660720825,0.6362297534942627,0.6253889799118042
6,0.6261062026023865,0.6227337718009949,0.6362297534942627,0.6294457912445068
7,0.6522861123085022,0.6150569915771484,0.6745213270187378,0.604958713054657
8,0.6773598790168762,0.5901741981506348,0.6126657128334045,0.6116987466812134
9,0.6736725568771362,0.5854353904724121,0.6804123520851135,0.5759455561637878
10,0.6814159154891968,0.5736817121505737,0.6848306059837341,0.5808645486831665
11,0.6946902871131897,0.5609667897224426,0.6892489194869995,0.5747735500335693
12,0.7005899548530579,0.5543152689933777,0.6951398849487305,0.5593750476837158
13,0.7105457186698914,0.537381112575531,0.7010309100151062,0.5702760219573975
14,0.7216076850891113,0.531055748462677,0.6995581984519958,0.5633839964866638
15,0.7304572463035583,0.5315923094749451,0.7113401889801025,0.546064019203186
16,0.730088472366333,0.5104100704193115,0.7069219350814819,0.532413125038147
17,0.7238200306892395,0.5268115401268005,0.723122239112854,0.5352215766906738
18,0.724926233291626,0.5278385281562805,0.7039764523506165,0.542292058467865
19,0.732300877571106,0.5168762803077698,0.7113401889801025,0.5485462546348572
20,0.7370944023132324,0.49855607748031616,0.7128129601478577,0.5207698345184326
21,0.7345132827758789,0.4958689212799072,0.7201767563819885,0.5147019624710083
22,0.7407817244529724,0.4844112694263458,0.7128129601478577,0.5057113766670227
23,0.7507374882698059,0.4666060209274292,0.723122239112854,0.5046160221099854
24,0.7533186078071594,0.47145071625709534,0.7069219350814819,0.5288454294204712
25,0.7492625117301941,0.4690861403942108,0.7290132641792297,0.5021201968193054
26,0.7680678367614746,0.4419459402561188,0.6804123520851135,0.5470895767211914
27,0.7658554315567017,0.4584994614124298,0.7422680258750916,0.47634223103523254
28,0.7772861123085022,0.4323502779006958,0.7039764523506165,0.537876546382904
29,0.76474928855896,0.471001535654068,0.7304860353469849,0.4915315806865692
30,0.7547935247421265,0.45255231857299805,0.7452135682106018,0.4847865104675293
31,0.7562684416770935,0.4509468972682953,0.7599411010742188,0.45019567012786865
32,0.7850294709205627,0.4208236634731293,0.7393225431442261,0.48202574253082275
33,0.7842920422554016,0.4285773038864136,0.7835051417350769,0.44216495752334595
34,0.7706489562988281,0.4447847902774811,0.7584683299064636,0.4490063786506653
35,0.7835545539855957,0.42007681727409363,0.7643593549728394,0.44205713272094727
36,0.7890855669975281,0.40916216373443604,0.8041236996650696,0.41747018694877625
37,0.7975663542747498,0.4040031433105469,0.7673048377037048,0.4454980194568634
38,0.7964601516723633,0.41252315044403076,0.7967599630355835,0.39728206396102905
39,0.8196902871131897,0.3630678057670593,0.7908689379692078,0.38975557684898376
40,0.8219026327133179,0.35577571392059326,0.815905749797821,0.3765316903591156
41,0.8366519212722778,0.33621934056282043,0.830633282661438,0.3545437455177307
42,0.8226401209831238,0.3611147701740265,0.8144329786300659,0.3676609992980957
43,0.8219026327133179,0.35652899742126465,0.7452135682106018,0.44698846340179443
44,0.8274336457252502,0.34636053442955017,0.8365243077278137,0.34274545311927795
45,0.8281710743904114,0.3477872312068939,0.8276877999305725,0.35464775562286377
46,0.8200590014457703,0.3645826280117035,0.8100147247314453,0.3966033458709717
47,0.8403392434120178,0.3332667350769043,0.7952871918678284,0.3707381784915924
48,0.841076672077179,0.3243825137615204,0.8335787653923035,0.3518979251384735
49,0.8248525261878967,0.3547234535217285,0.8394697904586792,0.3440317213535309
50,0.841076672077179,0.3253854513168335,0.8512518405914307,0.31736618280410767
51,0.8613569140434265,0.29882100224494934,0.8438880443572998,0.3020637631416321
52,0.8598819971084595,0.27746886014938354,0.8527246117591858,0.30708742141723633
53,0.8628318309783936,0.2830803692340851,0.8645066022872925,0.2818082869052887
54,0.855088472366333,0.2824847102165222,0.8512518405914307,0.31334352493286133
55,0.8702064752578735,0.27066612243652344,0.861561119556427,0.29305216670036316
56,0.8805309534072876,0.24855324625968933,0.8674521446228027,0.27338334918022156
57,0.8797935247421265,0.25853824615478516,0.8748158812522888,0.27359744906425476
58,0.8691002726554871,0.2593638598918915,0.8512518405914307,0.30249443650245667
59,0.8702064752578735,0.281814306974411,0.8541973233222961,0.3023780882358551
60,0.8757374882698059,0.262642502784729,0.8645066022872925,0.2851715683937073
61,0.8853244781494141,0.24212148785591125,0.8689249157905579,0.2864212095737457
62,0.8779498338699341,0.253342866897583,0.8483063578605652,0.31159698963165283
63,0.8952802419662476,0.22433246672153473,0.8821796774864197,0.26210159063339233
64,0.8956489562988281,0.23477913439273834,0.8438880443572998,0.369088351726532
65,0.8683628439903259,0.2826535701751709,0.8674521446228027,0.29653871059417725
66,0.889011800289154,0.25699689984321594,0.8483063578605652,0.322520911693573
67,0.8775811195373535,0.2691531777381897,0.8748158812522888,0.28689315915107727
68,0.8978613615036011,0.23106832802295685,0.8807069063186646,0.26118478178977966
69,0.9074483513832092,0.2136460244655609,0.876288652420044,0.25832733511924744
70,0.9019173979759216,0.2165604829788208,0.8659793734550476,0.2796684205532074
71,0.9115044474601746,0.2034500688314438,0.8792341947555542,0.26642248034477234
72,0.9118731617927551,0.19735132157802582,0.9027982354164124,0.23057736456394196
73,0.9015486836433411,0.22177645564079285,0.8895434737205505,0.24318617582321167
74,0.9151917695999146,0.19411848485469818,0.8541973233222961,0.30218806862831116
75,0.9155604839324951,0.1961309164762497,0.8748158812522888,0.2771390676498413
76,0.9144542813301086,0.19477245211601257,0.8718703985214233,0.27603456377983093
77,0.9280973672866821,0.1698751598596573,0.8983799815177917,0.22560279071331024
78,0.9343658089637756,0.16477957367897034,0.9013254642486572,0.22977931797504425
79,0.9247787594795227,0.17854347825050354,0.8954344391822815,0.22671863436698914
80,0.9292035102844238,0.17305192351341248,0.8748158812522888,0.2902239263057709
81,0.9218289256095886,0.18592961132526398,0.8703976273536682,0.34636566042900085
82,0.9166666865348816,0.18750911951065063,0.861561119556427,0.2922664284706116
83,0.9347345232963562,0.16560763120651245,0.8659793734550476,0.3001587390899658
84,0.9210914373397827,0.18240509927272797,0.8541973233222961,0.3090415596961975
85,0.9303097128868103,0.1749335378408432,0.8556700944900513,0.3340405821800232
86,0.9376843571662903,0.14947819709777832,0.8851251602172852,0.24728131294250488
87,0.9561209678649902,0.12147065252065659,0.8865979313850403,0.25064510107040405
88,0.9568583965301514,0.1158226728439331,0.9042710065841675,0.23202161490917206
89,0.9679203629493713,0.1013512834906578,0.9013254642486572,0.24319246411323547
90,0.969763994216919,0.09777837991714478,0.8954344391822815,0.27512550354003906
91,0.9664454460144043,0.0992489606142044,0.8954344391822815,0.2651499807834625
92,0.9417403936386108,0.14591729640960693,0.8851251602172852,0.2699744999408722
93,0.9502212405204773,0.11984585970640182,0.8821796774864197,0.26659512519836426
94,0.9623894095420837,0.10470987111330032,0.8497790694236755,0.33118388056755066
95,0.9583333134651184,0.10771586745977402,0.9013254642486572,0.237577885389328
96,0.9723451137542725,0.08376298099756241,0.8998527526855469,0.23173163831233978
97,0.9598082304000854,0.0947449803352356,0.8600883483886719,0.36693280935287476
98,0.9428465962409973,0.15205596387386322,0.8497790694236755,0.39108628034591675
99,0.9539085626602173,0.12256719917058945,0.8939617276191711,0.24779796600341797
