epoch,acc,loss,val_acc,val_loss
0,0.612463116645813,0.6646069288253784,0.6377025246620178,0.6370494365692139
1,0.6290560364723206,0.6506262421607971,0.6494845151901245,0.6228234767913818
2,0.630162239074707,0.6457184553146362,0.6391752362251282,0.6301804184913635
3,0.6283186078071594,0.6475589871406555,0.6583210825920105,0.6304889917373657
4,0.6279498338699341,0.6498073935508728,0.6391752362251282,0.646068274974823
5,0.6216813921928406,0.6496313810348511,0.6627393364906311,0.6143490076065063
6,0.6423304080963135,0.6404481530189514,0.6627393364906311,0.6113271117210388
7,0.6471238732337952,0.6338198781013489,0.661266565322876,0.6101512312889099
8,0.641224205493927,0.6295677423477173,0.6539027690887451,0.6149986386299133
9,0.6367993950843811,0.6317741274833679,0.6450662612915039,0.6147834062576294
10,0.626474916934967,0.6391282677650452,0.6377025246620178,0.6247493028640747
11,0.6257374882698059,0.633643627166748,0.6377025246620178,0.61995530128479
12,0.627212405204773,0.6295763850212097,0.646539032459259,0.6159654855728149
13,0.6353244781494141,0.6268369555473328,0.6671575903892517,0.6079358458518982
14,0.6367993950843811,0.625389575958252,0.6597937941551208,0.6096222400665283
15,0.6430678367614746,0.6228361129760742,0.6745213270187378,0.6024235486984253
16,0.6382743120193481,0.6252695322036743,0.6686303615570068,0.6132570505142212
17,0.646386444568634,0.6254414916038513,0.6789396405220032,0.5996182560920715
18,0.6530236005783081,0.6200007200241089,0.6892489194869995,0.6101562976837158
19,0.63974928855896,0.6301102638244629,0.6642120480537415,0.6208811402320862
20,0.6379055976867676,0.6273190975189209,0.6686303615570068,0.6087625622749329
21,0.6327433586120605,0.6277801394462585,0.6494845151901245,0.6147774457931519
22,0.6471238732337952,0.6207938194274902,0.6848306059837341,0.5971110463142395
23,0.6489675641059875,0.6197474598884583,0.646539032459259,0.6114649176597595
24,0.6438053250312805,0.623195230960846,0.6686303615570068,0.6137788891792297
25,0.6567109227180481,0.6183512806892395,0.6995581984519958,0.5902056097984314
26,0.6766223907470703,0.609594464302063,0.7157584428787231,0.5820094347000122
27,0.6511799693107605,0.6213474273681641,0.6597937941551208,0.6162763833999634
28,0.6508111953735352,0.6240158081054688,0.6671575903892517,0.6049275994300842
29,0.6493362784385681,0.6145167946815491,0.6568483114242554,0.6126337647438049
30,0.6556047201156616,0.6114864945411682,0.6863033771514893,0.6035487651824951
31,0.6618731617927551,0.6059674024581909,0.6863033771514893,0.6042851805686951
32,0.6626105904579163,0.6036315560340881,0.6863033771514893,0.5997331142425537
33,0.6699852347373962,0.6000270843505859,0.7128129601478577,0.5793517827987671
