epoch,acc,loss,val_acc,val_loss
0,0.6113569140434265,0.6617515087127686,0.6539027690887451,0.6396026015281677
1,0.6290560364723206,0.6444419622421265,0.646539032459259,0.641090989112854
2,0.6353244781494141,0.6368386149406433,0.6377025246620178,0.6427180767059326
3,0.637536883354187,0.638623058795929,0.6627393364906311,0.6324784159660339
4,0.6423304080963135,0.6355023384094238,0.6568483114242554,0.6294724941253662
5,0.6460176706314087,0.6346267461776733,0.6450662612915039,0.6302171945571899
6,0.630162239074707,0.6313557624816895,0.6377025246620178,0.6317111253738403
7,0.6320058703422546,0.6290817260742188,0.6450662612915039,0.6285867691040039
8,0.6467551589012146,0.6287327408790588,0.646539032459259,0.6260082721710205
9,0.6474926471710205,0.6282221078872681,0.6583210825920105,0.6239756345748901
10,0.6533923149108887,0.6230899095535278,0.6597937941551208,0.6250536441802979
11,0.6493362784385681,0.6258817315101624,0.6597937941551208,0.6204217076301575
12,0.6401180028915405,0.628856897354126,0.6421207785606384,0.6389294862747192
13,0.6353244781494141,0.6289531588554382,0.6435934901237488,0.6544166207313538
14,0.6415929198265076,0.629152238368988,0.6553755402565002,0.6209098100662231
15,0.6497049927711487,0.6216696500778198,0.6583210825920105,0.6225149035453796
16,0.6607669591903687,0.6174261569976807,0.6642120480537415,0.6159468293190002
17,0.6386430859565735,0.6267034411430359,0.6391752362251282,0.6302328705787659
18,0.639011800289154,0.6228305101394653,0.6568483114242554,0.6205851435661316
19,0.6637167930603027,0.6145282983779907,0.6553755402565002,0.6237084865570068
20,0.6456489562988281,0.6292254328727722,0.6362297534942627,0.6750461459159851
21,0.6261062026023865,0.6351975798606873,0.6362297534942627,0.6316653490066528
22,0.637536883354187,0.6283178925514221,0.6406480073928833,0.6261016726493835
23,0.6563422083854675,0.6225095987319946,0.6656848192214966,0.6371892094612122
24,0.6504424810409546,0.6223529577255249,0.6627393364906311,0.6334428787231445
25,0.6364306807518005,0.6280208230018616,0.6450662612915039,0.6257519125938416
26,0.6541298031806946,0.6216495633125305,0.6715758442878723,0.6145007610321045
27,0.6615044474601746,0.6143925786018372,0.6789396405220032,0.6194967031478882
28,0.6681416034698486,0.6099980473518372,0.677466869354248,0.6043945550918579
29,0.650073766708374,0.6222717761993408,0.6391752362251282,0.6299270987510681
30,0.6290560364723206,0.6344579458236694,0.6406480073928833,0.66122967004776
31,0.6367993950843811,0.6303752064704895,0.6524300575256348,0.6193058490753174
32,0.6493362784385681,0.6221829652786255,0.6553755402565002,0.6136349439620972
33,0.655236005783081,0.6155837774276733,0.6597937941551208,0.611662745475769
34,0.6585545539855957,0.608707845211029,0.6656848192214966,0.6215009689331055
35,0.6747787594795227,0.5979523658752441,0.6377025246620178,0.6325237154960632
36,0.6615044474601746,0.6145101189613342,0.6745213270187378,0.6005660891532898
37,0.6788347959518433,0.6017829179763794,0.6863033771514893,0.5953007936477661
38,0.6884218454360962,0.5903122425079346,0.6936671733856201,0.5892259478569031
39,0.6615044474601746,0.6050330996513367,0.6730486154556274,0.6086115837097168
40,0.6821534037590027,0.5906661748886108,0.6804123520851135,0.6015748381614685
41,0.6935840845108032,0.5789167284965515,0.6980854272842407,0.5996077656745911
42,0.6924778819084167,0.5830861330032349,0.6818851232528687,0.6040440201759338
43,0.6928465962409973,0.5776998400688171,0.6833578944206238,0.5955950021743774
44,0.7016961574554443,0.5732859969139099,0.6980854272842407,0.5859240889549255
45,0.7112832069396973,0.5588775873184204,0.7069219350814819,0.5759153366088867
46,0.7146017551422119,0.5531692504882812,0.7113401889801025,0.5616693496704102
47,0.6957964897155762,0.5755805373191833,0.7128129601478577,0.5900616645812988
48,0.7075958847999573,0.5580687522888184,0.7098674774169922,0.5648742914199829
