epoch,acc,loss,val_acc,val_loss
0,0.6257374882698059,0.6659266948699951,0.6362297534942627,0.6439850926399231
1,0.6157817244529724,0.6473516225814819,0.6362297534942627,0.6433497667312622
2,0.6283186078071594,0.6489986777305603,0.6450662612915039,0.644186794757843
3,0.6419616341590881,0.6437589526176453,0.6583210825920105,0.6417728662490845
4,0.6327433586120605,0.6404646039009094,0.6377025246620178,0.6463943719863892
5,0.625,0.6435244679450989,0.6553755402565002,0.6509296894073486
6,0.6349557638168335,0.6375097632408142,0.6377025246620178,0.6624795198440552
7,0.63237464427948,0.6378395557403564,0.6377025246620178,0.6337869763374329
8,0.626474916934967,0.6317251920700073,0.6450662612915039,0.630203366279602
9,0.630162239074707,0.6371018886566162,0.6421207785606384,0.6411341428756714
10,0.639011800289154,0.6353786587715149,0.6421207785606384,0.6328840255737305
11,0.639011800289154,0.6346465945243835,0.6539027690887451,0.6280807852745056
12,0.6393805146217346,0.6351775527000427,0.6509572863578796,0.6406168341636658
13,0.646386444568634,0.627737283706665,0.6553755402565002,0.6245285272598267
14,0.6467551589012146,0.6244072318077087,0.6509572863578796,0.6315314173698425
15,0.6404867172241211,0.6275410652160645,0.6391752362251282,0.6330623030662537
16,0.6283186078071594,0.6370660662651062,0.6406480073928833,0.6384856104850769
17,0.644911527633667,0.6297277212142944,0.6539027690887451,0.6446149349212646
18,0.6522861123085022,0.622564435005188,0.6642120480537415,0.6320173144340515
19,0.6356931924819946,0.627116322517395,0.6391752362251282,0.6404268145561218
20,0.6423304080963135,0.6289109587669373,0.6553755402565002,0.6526490449905396
21,0.6504424810409546,0.6202539801597595,0.6642120480537415,0.6204341650009155
22,0.655236005783081,0.6189927458763123,0.6656848192214966,0.6222613453865051
23,0.6556047201156616,0.6149851083755493,0.6671575903892517,0.6178263425827026
24,0.6596607565879822,0.6108498573303223,0.6539027690887451,0.6273503303527832
25,0.6401180028915405,0.6234000325202942,0.6450662612915039,0.6214273571968079
26,0.6452802419662476,0.6237866878509521,0.6480118036270142,0.6279295086860657
27,0.6559734344482422,0.6224765181541443,0.6789396405220032,0.6123537421226501
28,0.6699852347373962,0.6133526563644409,0.677466869354248,0.6260996460914612
29,0.63974928855896,0.630121111869812,0.6539027690887451,0.6278732419013977
30,0.6438053250312805,0.6229337453842163,0.6553755402565002,0.6251978874206543
31,0.6456489562988281,0.6189191937446594,0.6642120480537415,0.6110984683036804
32,0.6460176706314087,0.6147239208221436,0.6597937941551208,0.6126798391342163
33,0.6353244781494141,0.6254609823226929,0.6450662612915039,0.6273375153541565
34,0.6445427536964417,0.6154539585113525,0.6597937941551208,0.6176268458366394
35,0.6467551589012146,0.6117980480194092,0.6583210825920105,0.6145552396774292
36,0.6471238732337952,0.6193407773971558,0.6804123520851135,0.6141680479049683
37,0.6622418761253357,0.6099804043769836,0.6583210825920105,0.6106632351875305
38,0.6489675641059875,0.614180326461792,0.6597937941551208,0.6256450414657593
39,0.6519173979759216,0.617861270904541,0.6553755402565002,0.6135941743850708
40,0.653761088848114,0.6096932291984558,0.6539027690887451,0.6136232018470764
41,0.6533923149108887,0.6071300506591797,0.6848306059837341,0.6079346537590027
42,0.6452802419662476,0.6081993579864502,0.6701030731201172,0.6434491276741028
43,0.6504424810409546,0.6067262887954712,0.661266565322876,0.6051214337348938
44,0.6541298031806946,0.6098203063011169,0.6833578944206238,0.6109145283699036
45,0.6471238732337952,0.610664963722229,0.6568483114242554,0.6104292869567871
46,0.646386444568634,0.6137886643409729,0.6863033771514893,0.6092698574066162
47,0.6592920422554016,0.6034077405929565,0.677466869354248,0.6128855347633362
48,0.6559734344482422,0.6066081523895264,0.6745213270187378,0.6340221762657166
49,0.6615044474601746,0.6033010482788086,0.6804123520851135,0.605564296245575
50,0.6585545539855957,0.6007152199745178,0.6642120480537415,0.6014074683189392
51,0.6600294709205627,0.5991886258125305,0.6848306059837341,0.6068606972694397
52,0.6666666865348816,0.5982291102409363,0.6686303615570068,0.6223081946372986
53,0.6556047201156616,0.604354202747345,0.6583210825920105,0.6070320010185242
54,0.6688790321350098,0.6007838249206543,0.6877761483192444,0.6055075526237488
55,0.6633480787277222,0.6015892624855042,0.6730486154556274,0.6032870411872864
56,0.6644542813301086,0.6064090728759766,0.6539027690887451,0.6128231883049011
57,0.6699852347373962,0.60319584608078,0.6789396405220032,0.6123247146606445
58,0.6762536764144897,0.5932843685150146,0.6656848192214966,0.6150736808776855
59,0.6681416034698486,0.5970892906188965,0.6656848192214966,0.6065504550933838
60,0.6574483513832092,0.5982062816619873,0.6701030731201172,0.6052358150482178
61,0.6567109227180481,0.6032698750495911,0.6597937941551208,0.6093406081199646
62,0.6685103178024292,0.5982708930969238,0.6701030731201172,0.6031302809715271
63,0.6674041152000427,0.5988365411758423,0.6730486154556274,0.611310601234436
64,0.6603982448577881,0.5953086614608765,0.6848306059837341,0.6099693179130554
65,0.6895280480384827,0.5824869275093079,0.6509572863578796,0.6287791728973389
66,0.6729351282119751,0.5915735960006714,0.6745213270187378,0.5990371704101562
67,0.6836283206939697,0.5818430781364441,0.6686303615570068,0.622520923614502
68,0.6821534037590027,0.5823983550071716,0.6539027690887451,0.6513073444366455
69,0.6596607565879822,0.5984848141670227,0.6627393364906311,0.6477397084236145
70,0.6755162477493286,0.5898033976554871,0.6701030731201172,0.6468759179115295
71,0.6603982448577881,0.6003800630569458,0.6686303615570068,0.6068625450134277
72,0.6751474738121033,0.5866784453392029,0.6833578944206238,0.6031217575073242
73,0.6865781545639038,0.5723581910133362,0.6789396405220032,0.6093556880950928
74,0.6898967623710632,0.5686502456665039,0.6951398849487305,0.6137821078300476
75,0.6803097128868103,0.581714928150177,0.677466869354248,0.6071428656578064
76,0.6932153105735779,0.567666232585907,0.6715758442878723,0.6369596719741821
77,0.6854719519615173,0.5793917179107666,0.6804123520851135,0.6123046278953552
78,0.6932153105735779,0.5600016713142395,0.6730486154556274,0.6091453433036804
79,0.6987463235855103,0.5517706871032715,0.6715758442878723,0.6206061244010925
80,0.7013274431228638,0.5463704466819763,0.6745213270187378,0.6086081862449646
81,0.7009587287902832,0.5460061430931091,0.6715758442878723,0.638564944267273
82,0.7009587287902832,0.5424882769584656,0.6597937941551208,0.6571232676506042
83,0.6581858396530151,0.5944729447364807,0.6642120480537415,0.6218540072441101
84,0.6674041152000427,0.5817590355873108,0.6597937941551208,0.6404297947883606
85,0.6773598790168762,0.5760843753814697,0.6701030731201172,0.6379560828208923
86,0.6777285933494568,0.5750610828399658,0.6656848192214966,0.6249862909317017
87,0.6828908324241638,0.5705674290657043,0.6656848192214966,0.6221398711204529
88,0.6943215131759644,0.5571038126945496,0.646539032459259,0.6194891929626465
89,0.6961652040481567,0.5535827279090881,0.6745213270187378,0.620650589466095
90,0.6902654767036438,0.5615444183349609,0.6745213270187378,0.6306275725364685
91,0.7024336457252502,0.5559031367301941,0.6730486154556274,0.6199496984481812
92,0.6954277157783508,0.557022750377655,0.6509572863578796,0.616481602191925
93,0.7031710743904114,0.5434597134590149,0.6745213270187378,0.6594192385673523
94,0.7149705290794373,0.530406653881073,0.6686303615570068,0.6445211172103882
95,0.716076672077179,0.525933027267456,0.6759940981864929,0.6450902223587036
96,0.7245575189590454,0.5107012987136841,0.6627393364906311,0.6355873346328735
97,0.724926233291626,0.5035462975502014,0.6715758442878723,0.6481834053993225
98,0.7363569140434265,0.48892831802368164,0.6730486154556274,0.6663705706596375
99,0.7474188804626465,0.48919984698295593,0.6627393364906311,0.6334046721458435
